date,dealer_id,bays_express,bay_capacity_hours,express_lane_ros,utilization,ro_per_bay_hour
2025-06-23,D283,4,192,222,0.7252336547857181,1.1562
2025-06-30,D283,4,192,206,0.8199487436004229,1.0729
2025-07-07,D283,4,192,212,0.8104230757589124,1.1042
2025-07-14,D283,4,192,191,0.7338089445861729,0.9948
2025-07-21,D283,4,192,183,0.7652806239067111,0.9531
2025-07-28,D283,4,192,194,0.8024918892308326,1.0104
2025-08-04,D283,4,192,184,0.7720495711688856,0.9583
2025-08-11,D283,4,192,203,0.7345686729977041,1.0573
2025-08-18,D283,4,192,221,0.7605014786902456,1.151
2025-08-25,D283,4,192,228,0.7690904884596012,1.1875
2025-09-01,D283,4,192,180,0.7266067336409374,0.9375
2025-03-10,D284,3,144,241,0.7574012427804915,1.6736
2025-03-17,D284,3,144,205,0.7425883103262992,1.4236
2025-03-24,D284,3,144,241,0.8030621135878881,1.6736
2025-03-31,D284,3,144,257,0.8205354237118141,1.7847
2025-04-07,D284,3,144,161,0.7350618906294163,1.1181
2025-04-14,D284,3,144,222,0.8432563270667556,1.5417
2025-04-21,D284,3,144,189,0.7004851473073896,1.3125
2025-04-28,D284,3,144,217,0.7849309718220777,1.5069
2025-05-05,D284,3,144,210,0.7965773242160351,1.4583
2025-05-12,D284,3,144,216,0.7921902168630501,1.5
2025-05-19,D284,3,144,283,0.741705264147358,1.9653
2025-05-26,D284,3,144,194,0.7143276360651161,1.3472
2025-06-02,D284,3,144,210,0.8272955974511987,1.4583
2025-06-09,D284,3,144,260,0.7581704408245992,1.8056
2025-06-16,D284,3,144,232,0.7810713067221963,1.6111
2025-06-23,D284,3,144,218,0.8205961405221222,1.5139
2025-06-30,D284,3,144,224,0.7432786196535333,1.5556
2025-07-07,D284,3,144,251,0.8375226317707928,1.7431
2025-07-14,D284,3,144,183,0.743035830229598,1.2708
2025-07-21,D284,3,144,187,0.8188552218330843,1.2986
2025-07-28,D284,3,144,229,0.7940963893987814,1.5903
2025-08-04,D284,3,144,250,0.8680296544353322,1.7361
2025-08-11,D284,3,144,197,0.763404728497538,1.3681
2025-08-18,D284,3,144,184,0.7899859269407146,1.2778
2025-08-25,D284,3,144,230,0.6717852958308019,1.5972
2025-09-01,D284,3,144,220,0.7859570864327167,1.5278
2025-03-10,D285,2,96,199,0.697146307618663,2.0729
2025-03-17,D285,2,96,213,0.7369071507341832,2.2188
2025-03-24,D285,2,96,188,0.7436631704246175,1.9583
2025-03-31,D285,2,96,170,0.6855145163220254,1.7708
2025-04-07,D285,2,96,178,0.7485983127635669,1.8542
2025-04-14,D285,2,96,189,0.7074211646990248,1.9688
2025-04-21,D285,2,96,166,0.6912865963052148,1.7292
2025-04-28,D285,2,96,213,0.662687290152374,2.2188
2025-05-05,D285,2,96,168,0.7830649149539506,1.75
2025-05-12,D285,2,96,164,0.7034016793431438,1.7083
2025-05-19,D285,2,96,206,0.6989797225650201,2.1458
2025-05-26,D285,2,96,203,0.6742409356784189,2.1146
2025-06-02,D285,2,96,183,0.7337835647098779,1.9062
2025-06-09,D285,2,96,190,0.6311581817403075,1.9792
2025-06-16,D285,2,96,136,0.7649940324007318,1.4167
2025-06-23,D285,2,96,153,0.6777123067861287,1.5938
2025-06-30,D285,2,96,189,0.7245601882004099,1.9688
2025-07-07,D285,2,96,146,0.7190309258322817,1.5208
2025-07-14,D285,2,96,186,0.6434723925974594,1.9375
2025-07-21,D285,2,96,169,0.7539301039987436,1.7604
2025-07-28,D285,2,96,194,0.6100847509721472,2.0208
2025-08-04,D285,2,96,199,0.662263340108723,2.0729
2025-08-11,D285,2,96,177,0.705300830792967,1.8438
2025-08-18,D285,2,96,175,0.6141014308861845,1.8229
2025-08-25,D285,2,96,178,0.7137858351126394,1.8542
2025-09-01,D285,2,96,152,0.7142700699021317,1.5833
2025-03-10,D286,3,144,183,0.7027494794583451,1.2708
2025-03-17,D286,3,144,98,0.6770489685678006,0.6806
2025-03-24,D286,3,144,221,0.6646909968705939,1.5347
2025-03-31,D286,3,144,222,0.6371013536311839,1.5417
2025-04-07,D286,3,144,204,0.7028804923573819,1.4167
2025-04-14,D286,3,144,210,0.797840860725999,1.4583
2025-04-21,D286,3,144,182,0.5990076402403313,1.2639
2025-04-28,D286,3,144,201,0.7603510302707233,1.3958
2025-05-05,D286,3,144,186,0.5835937189935678,1.2917
2025-05-12,D286,3,144,138,0.7422089287210468,0.9583
2025-05-19,D286,3,144,210,0.6761362056637792,1.4583
2025-05-26,D286,3,144,198,0.6486500904800393,1.375
2025-06-02,D286,3,144,158,0.6206231318793871,1.0972
2025-06-09,D286,3,144,182,0.671218634366719,1.2639
2025-06-16,D286,3,144,251,0.7165292488004625,1.7431
2025-06-23,D286,3,144,204,0.6216078921668964,1.4167
2025-06-30,D286,3,144,187,0.7127354126624706,1.2986
2025-07-07,D286,3,144,159,0.7422087969273775,1.1042
2025-07-14,D286,3,144,188,0.6877844349759923,1.3056
2025-07-21,D286,3,144,189,0.6453739371900402,1.3125
2025-07-28,D286,3,144,180,0.7649666830147585,1.25
2025-08-04,D286,3,144,193,0.7044837073297343,1.3403
2025-08-11,D286,3,144,162,0.6522796949988834,1.125
2025-08-18,D286,3,144,196,0.5968452484321698,1.3611
2025-08-25,D286,3,144,169,0.6740319630466188,1.1736
2025-09-01,D286,3,144,183,0.6872221191958768,1.2708
2025-03-10,D287,2,96,150,0.611102017320744,1.5625
2025-03-17,D287,2,96,136,0.6312226261591329,1.4167
2025-03-24,D287,2,96,148,0.6072822464795056,1.5417
2025-03-31,D287,2,96,150,0.6026391107708288,1.5625
2025-04-07,D287,2,96,140,0.585199051395676,1.4583
2025-04-14,D287,2,96,155,0.6336648264684982,1.6146
2025-04-21,D287,2,96,138,0.6352589625306977,1.4375
2025-04-28,D287,2,96,129,0.6199872788949983,1.3438
2025-05-05,D287,2,96,180,0.6172816868884475,1.875
2025-05-12,D287,2,96,111,0.6037429706581723,1.1562
2025-05-19,D287,2,96,139,0.6170266027957446,1.4479
2025-05-26,D287,2,96,129,0.6341375166409791,1.3438
2025-06-02,D287,2,96,146,0.5931932321836695,1.5208
2025-06-09,D287,2,96,104,0.6523814160553052,1.0833
2025-06-16,D287,2,96,147,0.67941875854189,1.5312
2025-06-23,D287,2,96,154,0.647861035046496,1.6042
2025-06-30,D287,2,96,119,0.6125255617701721,1.2396
2025-07-07,D287,2,96,138,0.5548613504127117,1.4375
2025-07-14,D287,2,96,132,0.6588651740308447,1.375
2025-07-21,D287,2,96,135,0.620057977997671,1.4062
2025-07-28,D287,2,96,154,0.6301213803108572,1.6042
2025-08-04,D287,2,96,139,0.5747967293140399,1.4479
2025-08-11,D287,2,96,160,0.44999999999999996,1.6667
2025-08-18,D287,2,96,141,0.6010812497401048,1.4688
2025-08-25,D287,2,96,138,0.6026581660019414,1.4375
2025-09-01,D287,2,96,121,0.6204679983947698,1.2604
2025-03-10,D288,3,144,237,0.7182269610341003,1.6458
2025-03-17,D288,3,144,244,0.8104350805955165,1.6944
2025-03-24,D288,3,144,208,0.7992638423262984,1.4444
2025-03-31,D288,3,144,234,0.753755054446578,1.625
2025-04-07,D288,3,144,209,0.7789295845612562,1.4514
2025-04-14,D288,3,144,191,0.7764037676061308,1.3264
2025-04-21,D288,3,144,195,0.8003655514405961,1.3542
2025-04-28,D288,3,144,208,0.8915129195430218,1.4444
2025-05-05,D288,3,144,194,0.7570164390075381,1.3472
2025-05-12,D288,3,144,255,0.857299048180568,1.7708
2025-05-19,D288,3,144,254,0.7911818403972447,1.7639
2025-05-26,D288,3,144,228,0.7381706413173328,1.5833
2025-06-02,D288,3,144,212,0.7464686196276797,1.4722
2025-06-09,D288,3,144,206,0.782958092497742,1.4306
2025-06-16,D288,3,144,247,0.8325645809667364,1.7153
2025-06-23,D288,3,144,230,0.8094283689389176,1.5972
2025-06-30,D288,3,144,205,0.7047308871222686,1.4236
2025-07-07,D288,3,144,209,0.781218939694208,1.4514
2025-07-14,D288,3,144,145,0.8150325851775128,1.0069
2025-07-21,D288,3,144,213,0.7416698920372263,1.4792
2025-07-28,D288,3,144,211,0.8618976410144609,1.4653
2025-08-04,D288,3,144,201,0.8245795428386973,1.3958
2025-08-11,D288,3,144,226,0.7483707344940519,1.5694
2025-08-18,D288,3,144,172,0.887366678688895,1.1944
2025-08-25,D288,3,144,195,0.7959000332717203,1.3542
2025-09-01,D288,3,144,244,0.8120652509462883,1.6944
2025-03-10,D289,5,240,119,0.5846965476591078,0.4958
2025-03-17,D289,5,240,121,0.552928993837873,0.5042
2025-03-24,D289,5,240,141,0.597210038480878,0.5875
2025-03-31,D289,5,240,139,0.6630581100764718,0.5792
2025-04-07,D289,5,240,135,0.5034036721248683,0.5625
2025-04-14,D289,5,240,145,0.5489157833676894,0.6042
2025-04-21,D289,5,240,168,0.5558854025342,0.7
2025-04-28,D289,5,240,128,0.5207298552957488,0.5333
2025-05-05,D289,5,240,110,0.48995609675857493,0.4583
2025-05-12,D289,5,240,136,0.6057454010402475,0.5667
2025-05-19,D289,5,240,141,0.6191899284045335,0.5875
2025-05-26,D289,5,240,130,0.6381190115472964,0.5417
2025-06-02,D289,5,240,128,0.6053848292146666,0.5333
2025-06-09,D289,5,240,131,0.6685830124336377,0.5458
2025-06-16,D289,5,240,152,0.5910412619241466,0.6333
2025-06-23,D289,5,240,155,0.5969394262857018,0.6458
2025-06-30,D289,5,240,133,0.5600202465421648,0.5542
2025-07-07,D289,5,240,149,0.5712576983335512,0.6208
2025-07-14,D289,5,240,138,0.609086765720051,0.575
2025-07-21,D289,5,240,146,0.6378950067592357,0.6083
2025-07-28,D289,5,240,132,0.592164949899174,0.55
2025-08-04,D289,5,240,164,0.5048953766922402,0.6833
2025-08-11,D289,5,240,145,0.5231343456153525,0.6042
2025-08-18,D289,5,240,118,0.7428257680078012,0.4917
2025-08-25,D289,5,240,145,0.6431560076468279,0.6042
2025-09-01,D289,5,240,160,0.6308294834297798,0.6667
2025-03-10,D290,5,240,140,0.5166153983610512,0.5833
2025-03-17,D290,5,240,122,0.5985869945962384,0.5083
2025-03-24,D290,5,240,145,0.6684540899192087,0.6042
2025-03-31,D290,5,240,146,0.5909704045892004,0.6083
2025-04-07,D290,5,240,138,0.6691568074909308,0.575
2025-04-14,D290,5,240,115,0.5684415305308161,0.4792
2025-04-21,D290,5,240,109,0.6351578115427632,0.4542
2025-04-28,D290,5,240,144,0.7047360344942952,0.6
2025-05-05,D290,5,240,178,0.4817812561377336,0.7417
2025-05-12,D290,5,240,153,0.6040445101173112,0.6375
2025-05-19,D290,5,240,127,0.5555771441323427,0.5292
2025-05-26,D290,5,240,113,0.5839036327757077,0.4708
2025-06-02,D290,5,240,155,0.6946337023432024,0.6458
2025-06-09,D290,5,240,116,0.605595652641612,0.4833
2025-06-16,D290,5,240,120,0.5708600553129962,0.5
2025-06-23,D290,5,240,143,0.6545525929793484,0.5958
2025-06-30,D290,5,240,137,0.5980001184537519,0.5708
2025-07-07,D290,5,240,118,0.5558910945748657,0.4917
2025-07-14,D290,5,240,122,0.6331110134815597,0.5083
2025-07-21,D290,5,240,161,0.6657245541739782,0.6708
2025-07-28,D290,5,240,141,0.6995579334879753,0.5875
2025-08-04,D290,5,240,131,0.6199973889544507,0.5458
2025-08-11,D290,5,240,123,0.6942782867798809,0.5125
2025-08-18,D290,5,240,138,0.5534721925612136,0.575
2025-08-25,D290,5,240,135,0.6046117321410556,0.5625
2025-09-01,D290,5,240,159,0.656298562646352,0.6625
2025-03-10,D291,5,240,216,0.7557118324510355,0.9
2025-03-17,D291,5,240,243,0.7433969075234083,1.0125
2025-03-24,D291,5,240,178,0.808776677651168,0.7417
2025-03-31,D291,5,240,230,0.8092185376016584,0.9583
2025-04-07,D291,5,240,228,0.7674078130936421,0.95
2025-04-14,D291,5,240,262,0.7126010618862755,1.0917
2025-04-21,D291,5,240,210,0.7708733096940963,0.875
2025-04-28,D291,5,240,216,0.7404701243817848,0.9
2025-05-05,D291,5,240,273,0.8180850931053735,1.1375
2025-05-12,D291,5,240,213,0.7535076313829943,0.8875
2025-05-19,D291,5,240,237,0.6637493399638347,0.9875
2025-05-26,D291,5,240,232,0.7421796930556003,0.9667
2025-06-02,D291,5,240,199,0.8754568501383814,0.8292
2025-06-09,D291,5,240,192,0.8226212903287319,0.8
2025-06-16,D291,5,240,239,0.8302976632547345,0.9958
2025-06-23,D291,5,240,205,0.7939848480571232,0.8542
2025-06-30,D291,5,240,234,0.8166924136371225,0.975
2025-07-07,D291,5,240,219,0.7908321941164144,0.9125
2025-07-14,D291,5,240,210,0.8465612450393757,0.875
2025-07-21,D291,5,240,237,0.7323850133876664,0.9875
2025-07-28,D291,5,240,268,0.7046383046699289,1.1167
2025-08-04,D291,5,240,162,0.8075401252697543,0.675
2025-08-11,D291,5,240,219,0.7574617752846885,0.9125
2025-08-18,D291,5,240,248,0.7514993866553503,1.0333
2025-08-25,D291,5,240,210,0.7823592637044321,0.875
2025-09-01,D291,5,240,245,0.7622297898175822,1.0208
2025-03-10,D292,2,96,217,0.7423424384081728,2.2604
2025-03-17,D292,2,96,169,0.63410683332428,1.7604
2025-03-24,D292,2,96,206,0.6316560052076267,2.1458
2025-03-31,D292,2,96,153,0.783922975367538,1.5938
2025-04-07,D292,2,96,161,0.6324128593039403,1.6771
2025-04-14,D292,2,96,204,0.7692240019160419,2.125
2025-04-21,D292,2,96,185,0.622647140002442,1.9271
2025-04-28,D292,2,96,126,0.6918283817187504,1.3125
2025-05-05,D292,2,96,166,0.7035428614987945,1.7292
2025-05-12,D292,2,96,155,0.7618513596419977,1.6146
2025-05-19,D292,2,96,157,0.7068017220116275,1.6354
2025-05-26,D292,2,96,147,0.6544481311371245,1.5312
2025-06-02,D292,2,96,190,0.7359908376077158,1.9792
2025-06-09,D292,2,96,213,0.691459969365852,2.2188
2025-06-16,D292,2,96,165,0.6444677886081216,1.7188
2025-06-23,D292,2,96,188,0.7124334821275085,1.9583
2025-06-30,D292,2,96,193,0.600971621975891,2.0104
2025-07-07,D292,2,96,177,0.6933495621391439,1.8438
2025-07-14,D292,2,96,199,0.7005952597997184,2.0729
2025-07-21,D292,2,96,169,0.6263066985448329,1.7604
2025-07-28,D292,2,96,178,0.7099007768480284,1.8542
2025-08-04,D292,2,96,159,0.6783814788990359,1.6562
2025-08-11,D292,2,96,166,0.5573371167245866,1.7292
2025-08-18,D292,2,96,148,0.699135389666381,1.5417
2025-08-25,D292,2,96,175,0.6701550580342143,1.8229
2025-09-01,D292,2,96,222,0.6490107830365484,2.3125
2025-03-10,D293,5,240,172,0.6189638233219267,0.7167
2025-03-17,D293,5,240,139,0.6314789518010396,0.5792
2025-03-24,D293,5,240,137,0.5642127540399732,0.5708
2025-03-31,D293,5,240,129,0.6006400957343101,0.5375
2025-04-07,D293,5,240,145,0.7198613172586286,0.6042
2025-04-14,D293,5,240,161,0.6041595601554333,0.6708
2025-04-21,D293,5,240,157,0.5586094596223806,0.6542
2025-04-28,D293,5,240,146,0.5645297622832866,0.6083
2025-05-05,D293,5,240,138,0.606805799089246,0.575
2025-05-12,D293,5,240,124,0.6368762028098252,0.5167
2025-05-19,D293,5,240,133,0.613881120901997,0.5542
2025-05-26,D293,5,240,133,0.5792061271995774,0.5542
2025-06-02,D293,5,240,133,0.5553873443924753,0.5542
2025-06-09,D293,5,240,130,0.5629314157502395,0.5417
2025-06-16,D293,5,240,159,0.6403239768953579,0.6625
2025-06-23,D293,5,240,141,0.6195758309261341,0.5875
2025-06-30,D293,5,240,151,0.5288984087541501,0.6292
2025-07-07,D293,5,240,163,0.5649281833238186,0.6792
2025-07-14,D293,5,240,117,0.5620008891986932,0.4875
2025-07-21,D293,5,240,143,0.6039922422950196,0.5958
2025-07-28,D293,5,240,131,0.5686049198556824,0.5458
2025-08-04,D293,5,240,127,0.5044678957663218,0.5292
2025-08-11,D293,5,240,129,0.6018308773064895,0.5375
2025-08-18,D293,5,240,150,0.5912168713746654,0.625
2025-08-25,D293,5,240,136,0.6470465246355087,0.5667
2025-09-01,D293,5,240,139,0.5713515987071389,0.5792
2025-03-10,D294,4,192,150,0.75987851730933,0.7812
2025-03-17,D294,4,192,182,0.6969555065443083,0.9479
2025-03-24,D294,4,192,165,0.6402011606538317,0.8594
2025-03-31,D294,4,192,194,0.6418997197156857,1.0104
2025-04-07,D294,4,192,191,0.6406938020617621,0.9948
2025-04-14,D294,4,192,195,0.6786654596185321,1.0156
2025-04-21,D294,4,192,192,0.7335394402285106,1.0
2025-04-28,D294,4,192,152,0.7901016091093799,0.7917
2025-05-05,D294,4,192,178,0.6967818656456192,0.9271
2025-05-12,D294,4,192,188,0.6699916152215766,0.9792
2025-05-19,D294,4,192,221,0.7405225104827172,1.151
2025-05-26,D294,4,192,179,0.7927354064766325,0.9323
2025-06-02,D294,4,192,167,0.6951722175664173,0.8698
2025-06-09,D294,4,192,206,0.7371820665202284,1.0729
2025-06-16,D294,4,192,189,0.7615001243963242,0.9844
2025-06-23,D294,4,192,178,0.685512344724688,0.9271
2025-06-30,D294,4,192,158,0.724545551407673,0.8229
2025-07-07,D294,4,192,189,0.7573851863594842,0.9844
2025-07-14,D294,4,192,184,0.776232917776943,0.9583
2025-07-21,D294,4,192,147,0.7123123950749357,0.7656
2025-07-28,D294,4,192,199,0.6456716838434275,1.0365
2025-08-04,D294,4,192,191,0.7878944799678576,0.9948
2025-08-11,D294,4,192,191,0.7881630192675166,0.9948
2025-08-18,D294,4,192,170,0.732759325558036,0.8854
2025-08-25,D294,4,192,211,0.7812956385408282,1.099
2025-09-01,D294,4,192,152,0.7086305793477911,0.7917
2025-03-10,D295,5,240,82,0.4631763746217388,0.3417
2025-03-17,D295,5,240,97,0.4025248374578032,0.4042
2025-03-24,D295,5,240,97,0.42283944048461247,0.4042
2025-03-31,D295,5,240,103,0.4758991545654082,0.4292
2025-04-07,D295,5,240,95,0.45022860928295394,0.3958
2025-04-14,D295,5,240,106,0.4573948027954117,0.4417
2025-04-21,D295,5,240,80,0.3834522941189742,0.3333
2025-04-28,D295,5,240,104,0.5592365398082287,0.4333
2025-05-05,D295,5,240,79,0.5011233006829707,0.3292
2025-05-12,D295,5,240,91,0.5022882850057206,0.3792
2025-05-19,D295,5,240,84,0.5185494791790035,0.35
2025-05-26,D295,5,240,81,0.39855525231603983,0.3375
2025-06-02,D295,5,240,107,0.4979240143472701,0.4458
2025-06-09,D295,5,240,106,0.4786892584756931,0.4417
2025-06-16,D295,5,240,82,0.4469955201344254,0.3417
2025-06-23,D295,5,240,86,0.4693808220283889,0.3583
2025-06-30,D295,5,240,93,0.3964615627567461,0.3875
2025-07-07,D295,5,240,98,0.44211540770212654,0.4083
2025-07-14,D295,5,240,99,0.4706102823982266,0.4125
2025-07-21,D295,5,240,73,0.4407208483574889,0.3042
2025-07-28,D295,5,240,77,0.4875446290011063,0.3208
2025-08-04,D295,5,240,83,0.4323569830797396,0.3458
2025-08-11,D295,5,240,87,0.4278316293838857,0.3625
2025-08-18,D295,5,240,76,0.40752211692379414,0.3167
2025-08-25,D295,5,240,82,0.45447542377265615,0.3417
2025-09-01,D295,5,240,86,0.45766152012531836,0.3583
2025-03-10,D296,5,240,163,0.6984280749072973,0.6792
2025-03-17,D296,5,240,221,0.7241668962611176,0.9208
2025-03-24,D296,5,240,201,0.6549914118930735,0.8375
2025-03-31,D296,5,240,172,0.6560214931759152,0.7167
2025-04-07,D296,5,240,199,0.6907852858042114,0.8292
2025-04-14,D296,5,240,176,0.733471759109065,0.7333
2025-04-21,D296,5,240,199,0.7245463018002107,0.8292
2025-04-28,D296,5,240,176,0.7559323302214889,0.7333
2025-05-05,D296,5,240,174,0.6712966443225132,0.725
2025-05-12,D296,5,240,166,0.6156030983107953,0.6917
2025-05-19,D296,5,240,199,0.7180615901466176,0.8292
2025-05-26,D296,5,240,185,0.6925949893665663,0.7708
2025-06-02,D296,5,240,176,0.6914062426693581,0.7333
2025-06-09,D296,5,240,175,0.7401366888154239,0.7292
2025-06-16,D296,5,240,180,0.7801903130216346,0.75
2025-06-23,D296,5,240,152,0.6567543233540226,0.6333
2025-06-30,D296,5,240,206,0.6767906617196614,0.8583
2025-07-07,D296,5,240,195,0.7016478169406976,0.8125
2025-07-14,D296,5,240,152,0.7183206046339781,0.6333
2025-07-21,D296,5,240,184,0.6908414624088534,0.7667
2025-07-28,D296,5,240,205,0.6395431375026214,0.8542
2025-08-04,D296,5,240,157,0.7521553058325169,0.6542
2025-08-11,D296,5,240,199,0.6632621360420154,0.8292
2025-08-18,D296,5,240,210,0.6922693044551859,0.875
2025-08-25,D296,5,240,203,0.6729188605191727,0.8458
2025-09-01,D296,5,240,192,0.7860918516362027,0.8
2025-03-10,D297,5,240,177,0.6678034247244018,0.7375
2025-03-17,D297,5,240,172,0.707565997027336,0.7167
2025-03-24,D297,5,240,191,0.6765906466731161,0.7958
2025-03-31,D297,5,240,186,0.7544398682557252,0.775
2025-04-07,D297,5,240,171,0.7482504451354023,0.7125
2025-04-14,D297,5,240,157,0.6268237892625885,0.6542
2025-04-21,D297,5,240,181,0.6937550253468587,0.7542
2025-04-28,D297,5,240,168,0.7010439486624356,0.7
2025-05-05,D297,5,240,205,0.7162472534405686,0.8542
2025-05-12,D297,5,240,165,0.7359849152438337,0.6875
2025-05-19,D297,5,240,197,0.7333512866233902,0.8208
2025-05-26,D297,5,240,180,0.763170117603388,0.75
2025-06-02,D297,5,240,201,0.7322148710021955,0.8375
2025-06-09,D297,5,240,155,0.6590292532405156,0.6458
2025-06-16,D297,5,240,147,0.7784004737897895,0.6125
2025-06-23,D297,5,240,193,0.7325009174586044,0.8042
2025-06-30,D297,5,240,169,0.5881939651130506,0.7042
2025-07-07,D297,5,240,155,0.7234529428584856,0.6458
2025-07-14,D297,5,240,185,0.6811979716702118,0.7708
2025-07-21,D297,5,240,213,0.7059823918825234,0.8875
2025-07-28,D297,5,240,214,0.751985511923254,0.8917
2025-08-04,D297,5,240,180,0.7705708189294195,0.75
2025-08-11,D297,5,240,207,0.7076067246440968,0.8625
2025-08-18,D297,5,240,138,0.700186979753295,0.575
2025-08-25,D297,5,240,178,0.7578447271684757,0.7417
2025-09-01,D297,5,240,212,0.7074715630106619,0.8833
2025-03-10,D298,5,240,200,0.773693976344352,0.8333
2025-03-17,D298,5,240,221,0.7266760780048525,0.9208
2025-03-24,D298,5,240,200,0.7867201739791884,0.8333
2025-03-31,D298,5,240,224,0.8571063914563798,0.9333
2025-04-07,D298,5,240,232,0.8061319647070846,0.9667
2025-04-14,D298,5,240,178,0.7891633599893152,0.7417
2025-04-21,D298,5,240,244,0.7912501450333976,1.0167
2025-04-28,D298,5,240,234,0.7761638223080379,0.975
2025-05-05,D298,5,240,193,0.833530111927872,0.8042
2025-05-12,D298,5,240,198,0.7731852718466912,0.825
2025-05-19,D298,5,240,252,0.7971243322690171,1.05
2025-05-26,D298,5,240,198,0.8006855790843831,0.825
2025-06-02,D298,5,240,220,0.8219220266221754,0.9167
2025-06-09,D298,5,240,275,0.728608266515144,1.1458
2025-06-16,D298,5,240,186,0.845768665427017,0.775
2025-06-23,D298,5,240,177,0.8317611223534385,0.7375
2025-06-30,D298,5,240,193,0.8234268767037527,0.8042
2025-07-07,D298,5,240,211,0.8233157446847029,0.8792
2025-07-14,D298,5,240,211,0.762079214431606,0.8792
2025-07-21,D298,5,240,215,0.7748296742049054,0.8958
2025-07-28,D298,5,240,207,0.8554456342711079,0.8625
2025-08-04,D298,5,240,159,0.8591569931755281,0.6625
2025-08-11,D298,5,240,263,0.8281284174762112,1.0958
2025-08-18,D298,5,240,246,0.7965046205017589,1.025
2025-08-25,D298,5,240,191,0.7604142290701629,0.7958
2025-09-01,D298,5,240,253,0.8355066669853977,1.0542
2025-03-10,D299,2,96,83,0.35390875467050875,0.8646
2025-03-17,D299,2,96,87,0.478124783676919,0.9062
2025-03-24,D299,2,96,100,0.4466542647439478,1.0417
2025-03-31,D299,2,96,91,0.43986208694707274,0.9479
2025-04-07,D299,2,96,105,0.46020599517679783,1.0938
2025-04-14,D299,2,96,83,0.4256802472219418,0.8646
2025-04-21,D299,2,96,106,0.416226841839413,1.1042
2025-04-28,D299,2,96,83,0.45464732754723813,0.8646
